StockCode,StockName_KR,MarketCap,ClosingPrice,DailyVolume,VolumeSpike,TrendArrow,MA20,MA60,RSI(14),MACD,MACD_Signal,Volatility(ATR),OBV,PearlScore,PearlScore_Normalized,PearlScore_Stars,PearlScore_Status
011370,서한,,761.0,142578,0.36,↓,797.7,879.37,31.16,-18.47,-19.32,39.0,1038383203,0.26,13.0,★☆☆☆☆,OK
073640,테라사이언스,,654.0,0,,→,654.0,654.0,,-0.0,-0.0,654.0,383243829,,,☆☆☆☆☆,Data Missing
061250,화일약품,,9040.0,9449,0.65,↑,8548.5,8338.17,77.21,214.45,144.14,397.86,210478855,0.45,22.5,★★☆☆☆,OK
047820,초록뱀미디어,,3110.0,96192,4.15,↓,3350.25,4197.25,32.22,-199.8,-227.38,165.71,31388995718,3.05,100.0,★★★★★,OK
080010,이상네트웍스,,7730.0,2724,0.54,↑,7255.0,7188.83,80.15,192.29,131.91,206.43,11739255,0.33,16.5,★☆☆☆☆,OK
381620,제닉스로보틱스,,5750.0,124391,0.5,↓,5750.75,8480.42,47.72,-517.03,-719.45,720.0,102025116,0.51,25.5,★★☆☆☆,OK
048530,인트론바이오,,2445.0,44957,0.5,↓,2482.25,2803.67,51.52,-64.87,-82.76,178.21,255032712,0.54,27.0,★★☆☆☆,OK
066700,테라젠이텍스,,2010.0,40543,0.49,↑,2000.2,2385.55,50.0,-78.71,-103.63,78.36,297713361,0.66,33.0,★★☆☆☆,OK
331380,포커스에이아이,,2040.0,62583,0.63,→,1736.35,1890.98,81.02,85.22,30.69,201.07,79574876,0.35,17.5,★☆☆☆☆,OK
082210,옵트론텍,,2140.0,375860,1.17,↑,1847.5,1691.9,69.87,145.0,110.81,212.0,257486455,1.03,51.5,★★★☆☆,OK
030960,양지사,,4665.0,88506,0.24,→,4962.75,5629.75,38.68,-267.69,-265.09,371.79,269851169,0.17,8.5,★☆☆☆☆,OK
265560,영화테크,,6960.0,6068,0.28,↓,6979.5,7906.83,46.98,-110.77,-166.82,272.86,134635754,0.3,15.0,★☆☆☆☆,OK
203400,에이비온,,824.0,1039234,1.02,↑,748.35,1432.9,52.14,-134.99,-186.67,89.93,17512838,1.23,61.5,★★★★☆,OK
065510,휴비츠,,6820.0,14034,0.31,↑,7047.5,7160.17,35.22,-82.78,-50.03,252.14,15625919,0.21,10.5,★☆☆☆☆,OK
347890,엠엑스온,,4350.0,9558,0.36,↑,4239.5,4956.25,51.71,-119.18,-184.32,247.86,45773361,0.46,23.0,★★☆☆☆,OK
234030,싸이닉솔루션,,3115.0,40809,0.49,↑,3263.25,4650.33,43.02,-328.53,-393.02,275.36,325175687,0.46,23.0,★★☆☆☆,OK
900260,로스웰,,1605.0,19417,0.41,→,1635.7,1621.4,44.95,-5.17,-0.32,60.86,437917280,0.36,18.0,★☆☆☆☆,OK
052860,아이앤씨,,4140.0,10539,0.3,↓,4307.5,5253.67,45.13,-203.48,-234.81,384.29,114523124,0.3,15.0,★☆☆☆☆,OK
214680,디알텍,,880.0,104453,0.48,↓,987.05,1307.43,28.1,-83.88,-92.03,80.86,1701231079,0.3,15.0,★☆☆☆☆,OK
228670,레이,,4695.0,24225,0.52,→,4591.75,5620.0,52.91,-98.59,-163.95,325.71,30977221,0.64,32.0,★★☆☆☆,OK
221800,지구홀딩스,,4500.0,58601,1.38,↓,5227.25,9354.58,28.76,-983.03,-1136.69,500.71,224021112,0.86,43.0,★★★☆☆,OK
017480,삼현철강,,4755.0,7480,0.25,↑,4693.0,4829.08,47.53,-17.12,-36.59,137.5,123355848,0.32,16.0,★☆☆☆☆,OK
085670,뉴프렉스,,2995.0,88812,0.3,↓,3197.5,4384.17,38.0,-268.71,-313.08,244.64,453452668,0.25,12.5,★☆☆☆☆,OK
102370,케이옥션,,2830.0,30137,0.29,↓,3117.25,2971.25,29.24,-15.74,27.62,194.29,276919768,0.16,8.0,★☆☆☆☆,OK
104040,디에스엠,,2730.0,40338,0.45,↓,2190.05,2390.73,83.25,215.09,127.44,261.29,435273857,0.22,11.0,★☆☆☆☆,OK
387690,레메디,,9590.0,439478,,↓,,,,-3099.73,-2057.72,,-21765728,,,☆☆☆☆☆,Data Missing
036630,세종텔레콤,,7320.0,29049,0.16,↑,7114.0,9022.17,57.25,-461.49,-536.23,1226.43,640811005,0.16,8.0,★☆☆☆☆,OK
413390,엠오티,,6300.0,17405,0.52,↑,6023.0,6979.5,54.35,-92.73,-184.37,422.14,109246740,0.62,31.0,★★☆☆☆,OK
443670,에스피소프트,,3030.0,191844,1.83,↑,2835.75,3826.5,52.8,-151.89,-235.9,252.86,276935150,2.23,100.0,★★★★★,OK
040910,아이씨디,,4020.0,8410,0.22,↓,4004.5,4728.17,48.56,-118.13,-168.94,273.21,79703663,0.28,14.0,★☆☆☆☆,OK
223250,드림씨아이에스,,2945.0,32367,0.49,↑,3118.25,4321.0,37.65,-277.42,-318.39,196.79,179957754,0.42,21.0,★★☆☆☆,OK
171120,라이온켐텍,,2020.0,6850,0.1,→,2030.1,2169.37,41.86,-19.02,-24.24,53.21,70558382,0.1,5.0,★☆☆☆☆,OK
451250,삐아,,7080.0,9231,0.35,↑,7389.5,7661.5,40.74,-176.44,-159.0,406.43,120621461,0.27,13.5,★☆☆☆☆,OK
033130,디지틀조선,,1949.0,20941,0.17,↓,1943.2,2030.1,51.77,11.19,8.55,94.43,840258964,0.22,11.0,★☆☆☆☆,OK
419050,삼기에너지솔루션즈,,1264.0,305654,0.03,↓,1524.1,1555.6,25.31,-60.0,-23.4,149.93,376509883,0.01,0.5,★☆☆☆☆,OK
067570,엔브이에이치코리아,,1714.0,68798,0.69,↓,1779.85,1880.07,30.69,-21.64,-18.28,61.14,290517616,0.41,20.5,★☆☆☆☆,OK
115440,우리넷,,6690.0,41935,0.36,↓,7151.0,10629.17,44.1,-776.96,-907.89,642.14,274850810,0.35,17.5,★☆☆☆☆,OK
208140,정다운,,2210.0,23391,0.62,↓,2229.25,2301.25,29.41,-10.05,-12.02,67.14,554573278,0.42,21.0,★★☆☆☆,OK
032540,TJ미디어,,3455.0,644,0.16,↑,3313.75,3436.58,68.48,7.96,-24.35,105.71,160039617,0.16,8.0,★☆☆☆☆,OK
170030,현대공업,,4700.0,10984,0.41,→,4749.0,5227.58,44.38,-94.66,-123.56,194.64,639637214,0.42,21.0,★★☆☆☆,OK
024830,세원물산,,8630.0,951,0.56,↓,8890.0,9915.5,25.53,-335.81,-362.93,535.0,2381712,0.32,16.0,★☆☆☆☆,OK
058400,KNN,,544.0,0,,→,544.3,600.4,,-10.29,-13.54,544.0,2962967762,,,☆☆☆☆☆,Data Missing
060590,씨티씨바이오,,2975.0,44617,0.8,↑,2942.5,3293.0,44.95,-72.41,-95.89,133.93,189946476,0.96,48.0,★★★☆☆,OK
493330,지에프아이,,9150.0,18780,1.33,↓,10162.0,13451.5,21.84,-839.47,-895.81,757.14,3764186,0.64,32.0,★★☆☆☆,OK
217330,싸이토젠,,3110.0,46894,0.64,↑,3060.75,4092.67,52.76,-177.31,-245.12,190.71,135006878,0.8,40.0,★★☆☆☆,OK
234920,자이글,,5310.0,0,,→,5310.0,5310.0,,0.0,0.0,5310.0,141454684,,,☆☆☆☆☆,Data Missing
124560,태웅로직스,,1852.0,85479,1.61,→,1863.35,2063.9,45.77,-39.92,-51.06,75.29,752074612,1.7,85.0,★★★★★,OK
365330,에스와이스틸텍,,1425.0,253067,0.16,↓,1656.1,2392.08,35.19,-212.68,-223.49,158.5,1007979336,0.12,6.0,★☆☆☆☆,OK
105740,디케이락,,7040.0,46757,1.0,↑,6683.5,7724.33,54.09,-149.33,-248.97,315.71,142833195,1.23,61.5,★★★★☆,OK
011320,유니크,,3700.0,42626,1.11,↑,3676.25,4047.08,42.77,-78.36,-107.56,177.86,754617531,1.27,63.5,★★★★☆,OK
290660,다이나믹솔루션,,1666.0,625210,0.95,↑,1560.9,1859.13,50.86,-64.85,-103.97,187.57,92615423,1.17,58.5,★★★☆☆,OK
084730,팅크웨어,,6400.0,2783,0.19,↓,6312.5,7111.33,60.12,-93.89,-151.52,310.0,74852795,0.2,10.0,★☆☆☆☆,OK
038680,에스넷,,3570.0,116347,0.48,↑,3268.75,3662.58,70.0,32.69,-28.34,228.93,505021900,0.38,19.0,★☆☆☆☆,OK
045970,코아시아,,2700.0,58284,0.4,↑,2749.5,3844.67,47.86,-238.25,-275.28,257.86,201892405,0.42,21.0,★★☆☆☆,OK
294630,서남,,2670.0,118504,0.19,→,2640.25,3246.42,52.78,-92.74,-135.5,285.14,556328941,0.23,11.5,★☆☆☆☆,OK
041910,폴라리스AI파마,,5330.0,139781,1.39,↓,5298.0,5912.75,53.58,-1.52,-23.09,417.14,306173009,1.68,84.0,★★★★★,OK
389140,포바이포,,4930.0,234543,2.58,↑,4923.25,6378.25,49.26,-348.38,-427.31,386.43,257499631,3.3,100.0,★★★★★,OK
078890,가온그룹,,3830.0,92831,0.65,↑,4258.25,6107.58,30.72,-519.31,-564.18,321.07,359647484,0.44,22.0,★★☆☆☆,OK
065170,비엘팜텍,,2520.0,725050,0.19,↓,3223.0,2448.3,30.98,46.26,184.62,709.64,376508986,0.11,5.5,★☆☆☆☆,OK
107600,새빗켐,,12440.0,6052,0.64,→,13371.5,19679.0,40.61,-1487.58,-1762.75,1150.0,49191829,0.57,28.5,★★☆☆☆,OK
038460,바이오스마트,,2770.0,92401,0.78,↑,2663.25,3073.42,58.91,-22.1,-65.26,147.14,642320361,0.85,42.5,★★★☆☆,OK
020710,시공테크,,3490.0,105463,0.94,↓,3567.5,3919.42,42.51,-61.32,-70.98,165.0,230181006,0.92,46.0,★★★☆☆,OK
464490,쿼드메디슨,,6030.0,15136,0.44,↑,5807.5,8222.17,52.28,-448.65,-616.7,509.29,34503356,0.54,27.0,★★☆☆☆,OK
039980,폴라리스AI,,4865.0,5160253,12.14,↑,4404.0,6362.75,53.86,-344.04,-517.82,480.71,439304851,14.27,100.0,★★★★★,OK
332370,아이디피,,5250.0,2781,0.6,↑,5256.0,5189.92,46.77,20.34,27.45,122.14,17733604,0.66,33.0,★★☆☆☆,OK
110790,크리스에프앤씨,,2970.0,2336,0.38,↑,2975.0,3302.25,41.48,-71.2,-88.07,131.79,6685316,0.36,18.0,★☆☆☆☆,OK
006140,피제이전자,,4665.0,49739,0.93,↑,4507.5,5449.92,55.17,-104.37,-189.07,203.21,92924835,1.12,56.0,★★★☆☆,OK
196490,디에이테크놀로지,,6090.0,0,,→,6090.0,6090.0,,-0.0,-0.0,6090.0,25789875,,,☆☆☆☆☆,Data Missing
0015S0,페스카로,,6990.0,12671,0.58,↑,7196.0,9902.83,43.36,-625.81,-762.45,565.71,45282527,0.56,28.0,★★☆☆☆,OK
382480,지아이텍,,1756.0,62003,0.44,↑,1772.95,2150.52,42.31,-71.83,-92.09,90.14,488658405,0.42,21.0,★★☆☆☆,OK
417970,모델솔루션,,10790.0,22256,1.29,↓,10851.5,14373.17,47.65,-674.33,-917.26,815.0,41024659,1.37,68.5,★★★★☆,OK
251120,바이오에프디엔씨,,7920.0,5582,0.26,↑,8300.5,10039.83,39.74,-419.22,-460.27,548.57,13703652,0.23,11.5,★☆☆☆☆,OK
091120,이엠텍,,4025.0,40057,0.93,↑,3943.25,5026.08,52.59,-146.3,-215.14,249.64,41121180,1.16,58.0,★★★☆☆,OK
451220,아이엠티,,8730.0,17184,0.29,↓,9975.0,12682.83,38.65,-1015.37,-996.36,913.57,69287652,0.2,10.0,★☆☆☆☆,OK
137950,제이씨케미칼,,3095.0,77439,0.82,↑,2818.75,3294.0,76.27,22.53,-52.05,165.71,305652716,0.52,26.0,★★☆☆☆,OK
129920,대성하이텍,,4205.0,80293,0.63,↑,4394.5,6673.17,40.36,-520.59,-647.32,457.5,171110161,0.55,27.5,★★☆☆☆,OK
090470,제이스로보틱스,,3915.0,22934,0.65,→,4133.25,5626.92,47.27,-357.39,-412.8,418.57,78941913,0.67,33.5,★★☆☆☆,OK
094860,네오리진,,1290.0,43269,0.21,↓,1382.8,1392.83,36.67,-9.66,5.02,76.79,172288165,0.15,7.5,★☆☆☆☆,OK
201490,미투온,,2090.0,412880,1.16,↑,2009.8,2393.27,52.73,-46.32,-84.26,141.93,914180367,1.44,72.0,★★★★☆,OK
076610,해성옵틱스,,1150.0,1591785,1.29,↑,1039.5,1529.12,55.63,-53.57,-102.36,128.57,277436488,1.44,72.0,★★★★☆,OK
153710,옵티팜,,4635.0,5024,0.45,↓,4593.75,4725.17,52.22,18.92,11.29,283.93,120285871,0.57,28.5,★★☆☆☆,OK
041930,SY동아,,4470.0,9534,0.31,↓,4545.25,5530.58,44.79,-201.62,-252.9,190.71,392014623,0.32,16.0,★☆☆☆☆,OK
117670,알파칩스,,10180.0,32045,1.19,↑,9002.5,12912.17,61.2,-756.06,-1078.85,800.71,4831401,1.2,60.0,★★★☆☆,OK
382840,원준,,4430.0,27499,0.51,→,4879.75,7009.08,34.87,-605.79,-681.39,341.07,81605269,0.4,20.0,★☆☆☆☆,OK
225530,HC보광산업,,1863.0,42050,0.07,↓,2222.1,2544.6,11.58,-149.93,-122.12,196.86,298488336,0.01,0.5,★☆☆☆☆,OK
147760,피엠티,,3380.0,111479,0.61,↓,3936.0,5438.07,40.52,-434.58,-453.45,567.5,175608081,0.51,25.5,★★☆☆☆,OK
217190,제너셈,,5140.0,25453,0.26,↓,5325.25,6118.17,46.91,-164.16,-190.91,438.93,135337394,0.27,13.5,★☆☆☆☆,OK
377480,마음AI,,9490.0,386456,4.01,↑,8965.0,12285.33,51.72,-762.32,-1015.12,885.71,187107689,4.96,100.0,★★★★★,OK
109860,동일금속,,7420.0,4628,1.65,→,7386.5,7389.5,55.56,15.7,4.68,238.57,5993750,2.27,100.0,★★★★★,OK
024740,한일단조,,2040.0,441742,1.96,↓,2093.5,2497.83,46.49,-50.85,-79.23,117.86,2491798674,2.07,100.0,★★★★★,OK
253840,수젠텍,,4000.0,51295,0.57,→,3860.25,4965.75,62.76,-150.35,-237.76,203.21,717399583,0.57,28.5,★★☆☆☆,OK
432470,케이엔에스,,7620.0,98970,1.5,↓,7502.5,9845.33,49.84,-329.58,-536.37,848.57,44635680,1.88,94.0,★★★★★,OK
004780,대륙제관,,4200.0,99294,1.49,↑,3919.0,3906.92,73.88,41.9,15.5,120.71,98755756,1.21,60.5,★★★☆☆,OK
396270,넥스트칩,,2040.0,55748,0.29,↓,2287.0,3778.42,38.6,-339.73,-389.45,208.5,173652998,0.24,12.0,★☆☆☆☆,OK
208370,셀바스헬스케어,,2595.0,469809,3.28,↑,2625.25,3232.17,43.89,-161.9,-190.24,211.07,776030841,3.19,100.0,★★★★★,OK
198440,강동씨앤엘,,1093.0,465487,0.08,↓,1532.65,1330.82,34.26,-101.83,-21.74,237.79,1669040098,0.05,2.5,★☆☆☆☆,OK
062970,한국첨단소재,,1162.0,0,,→,1184.15,2080.77,46.7,-190.87,-246.78,675.0,714814718,,,☆☆☆☆☆,Data Missing
041460,한국전자인증,,3490.0,61630,0.64,↑,3473.25,3569.17,44.44,-14.56,-20.9,162.5,869719252,0.76,38.0,★★☆☆☆,OK
388870,파로스아이바이오,,5120.0,46813,0.77,↑,5177.25,6356.42,43.65,-294.71,-352.44,355.0,125364557,0.75,37.5,★★☆☆☆,OK
238090,앤디포스,,2170.0,10335,0.17,→,2405.25,2706.42,25.0,-133.93,-118.15,147.5,342448448,0.08,4.0,★☆☆☆☆,OK
222110,팬젠,,4900.0,9283,1.0,↑,4675.25,5092.42,56.25,-37.15,-90.29,234.29,23132330,1.17,58.5,★★★☆☆,OK
045660,에이텍,,8000.0,15433,0.76,↑,7835.5,8558.5,53.05,-131.91,-203.43,309.29,347135748,0.96,48.0,★★★☆☆,OK
128660,피제이메탈,,2670.0,54053,0.72,→,2717.75,2977.58,40.71,-55.61,-66.09,103.21,576504501,0.68,34.0,★★☆☆☆,OK
360070,탑머티리얼,,8050.0,24800,0.73,↓,8860.5,12548.0,36.36,-948.37,-1090.98,738.57,40493534,0.58,29.0,★★☆☆☆,OK
032850,비트컴퓨터,,3975.0,21320,0.47,↑,4005.25,4374.5,40.64,-81.83,-94.36,159.64,721534149,0.44,22.0,★★☆☆☆,OK
002800,신신제약,,4345.0,14228,0.37,↑,4314.0,4773.33,49.58,-75.3,-107.64,192.5,620990043,0.49,24.5,★★☆☆☆,OK
036000,예림당,,2860.0,19627,0.38,↓,2796.0,3036.75,52.41,-49.83,-80.42,158.57,225624443,0.48,24.0,★★☆☆☆,OK
347000,센코,,1736.0,40411,0.28,↑,1714.6,1891.25,44.85,-16.17,-27.75,67.21,393204392,0.34,17.0,★☆☆☆☆,OK
0015N0,아로마티카,,5160.0,96908,0.33,↑,5346.0,6438.67,37.0,-247.94,-283.75,533.21,18116049,0.27,13.5,★☆☆☆☆,OK
463020,뉴엔AI,,7350.0,1128548,8.34,↑,6530.5,9324.5,55.62,-642.6,-868.91,733.57,50809934,9.42,100.0,★★★★★,OK
456070,이엔셀,,5910.0,103695,2.12,↓,6820.0,9552.33,34.23,-742.45,-809.72,549.29,128764621,1.59,79.5,★★★★☆,OK
303360,프로티아,,5070.0,29897,0.85,↑,4375.75,4391.83,69.36,224.09,125.34,294.64,-4780936,0.79,39.5,★★☆☆☆,OK
048430,유라테크,,5630.0,16227,0.9,↑,5702.0,6439.67,42.77,-148.94,-183.09,245.0,321156518,0.89,44.5,★★★☆☆,OK
478560,블랙야크아이앤씨,,2500.0,10841,0.3,↑,2592.75,2868.0,37.33,-91.0,-96.14,168.93,42830967,0.25,12.5,★☆☆☆☆,OK
088390,이녹스,,6900.0,3665,0.31,↓,7324.0,9384.5,40.21,-456.84,-522.87,507.14,61946626,0.28,14.0,★☆☆☆☆,OK
052460,아이크래프트,,4420.0,3204963,7.2,↑,3173.0,3172.5,83.78,170.95,80.38,356.07,670898541,3.46,100.0,★★★★★,OK
066310,큐에스아이,,6960.0,42256,0.68,↑,7270.0,10316.33,43.69,-671.61,-798.45,509.29,161163222,0.66,33.0,★★☆☆☆,OK
081150,티플랙스,,2650.0,35331,0.36,↓,2687.75,3109.92,44.09,-54.51,-73.43,134.64,2244362462,0.36,18.0,★☆☆☆☆,OK
043650,국순당,,3600.0,41480,0.19,↑,3738.5,3787.92,40.25,-47.92,-32.98,197.14,123822665,0.15,7.5,★☆☆☆☆,OK
443250,레뷰코퍼레이션,,5940.0,2437,0.25,→,5994.0,6540.17,38.69,-130.46,-166.06,269.29,25561627,0.22,11.0,★☆☆☆☆,OK
0004V0,엔비알모션,,5810.0,228692,1.1,↑,6367.75,12153.92,38.87,-1316.87,-1555.53,713.57,59429495,0.91,45.5,★★★☆☆,OK
357580,아모센스,,5450.0,19384,0.21,↓,6121.0,10906.0,38.63,-1031.53,-1226.13,546.43,163737619,0.18,9.0,★☆☆☆☆,OK
142280,녹십자엠에스,,2675.0,52643,0.37,↑,2792.5,3636.42,35.36,-209.25,-244.42,141.79,550498663,0.3,15.0,★☆☆☆☆,OK
348150,고바이오랩,,3270.0,25279,0.66,↑,3255.0,3862.67,39.94,-131.94,-169.97,212.86,145085015,0.69,34.5,★★☆☆☆,OK
060570,드림어스컴퍼니,,863.0,54560,1.3,→,883.1,915.37,37.59,-10.45,-10.66,49.79,450271282,1.11,55.5,★★★☆☆,OK
089850,유비벨록스,,4340.0,9491,0.44,↑,4097.0,4466.0,57.07,-14.49,-76.1,214.29,106860390,0.5,25.0,★★☆☆☆,OK
010240,흥국,,5430.0,21961,1.17,↓,5471.0,5495.5,43.75,6.22,8.53,180.71,194419564,0.99,49.5,★★★☆☆,OK
321370,센서뷰,,1225.0,467449,0.46,↓,1537.95,2295.55,20.64,-242.53,-244.43,167.93,482144352,0.2,10.0,★☆☆☆☆,OK
026150,특수건설,,3640.0,16007,0.07,↑,4001.0,4717.58,24.57,-243.98,-238.11,235.0,531344119,0.03,1.5,★☆☆☆☆,OK
049080,기가레인,,7470.0,726314,0.43,↓,7566.5,11927.17,57.73,-307.48,-546.12,1929.64,155469424,0.35,17.5,★☆☆☆☆,OK
185490,아이진,,1461.0,221585,1.64,↓,1444.4,1503.9,63.26,13.99,7.0,88.79,202169588,1.59,79.5,★★★★☆,OK
204840,지엘팜텍,,814.0,0,,→,818.2,897.12,45.54,-17.31,-21.55,392.5,687602496,,,☆☆☆☆☆,Data Missing
261780,아리바이오랩,,2250.0,212990,0.44,↓,2546.25,2897.67,40.0,-135.67,-114.71,261.43,315069440,0.32,16.0,★☆☆☆☆,OK
126880,제이엔케이글로벌,,2715.0,44101,0.66,→,2849.75,3156.83,32.96,-100.38,-101.7,127.5,487285650,0.5,25.0,★★☆☆☆,OK
096350,대창솔루션,,1709.0,280162,1.52,↑,1630.55,2084.77,52.04,-61.01,-106.11,122.36,438043249,1.9,95.0,★★★★★,OK
323350,다원넥스뷰,,7880.0,12214,0.31,↓,8982.5,13920.17,39.94,-1206.4,-1330.98,845.71,10780632,0.27,13.5,★☆☆☆☆,OK
012790,신일제약,,5230.0,12878,0.87,↑,5203.0,5428.67,48.91,-22.75,-40.51,161.79,220306114,1.16,58.0,★★★☆☆,OK
001840,이화공영,,2215.0,0,,→,2215.0,2215.0,,-0.0,-0.0,2215.0,485902738,,,☆☆☆☆☆,Data Missing
005670,푸드웰,,6250.0,9579,0.37,↓,6209.5,6344.33,57.58,21.32,10.9,212.86,128329815,0.43,21.5,★★☆☆☆,OK
347860,알체라,,1482.0,2407991,8.61,↑,1435.5,1770.45,48.61,-57.35,-82.18,129.5,384750123,10.78,100.0,★★★★★,OK
162300,신스틸,,1506.0,18934,0.32,→,1605.15,1695.3,30.25,-64.64,-60.84,99.36,344539669,0.18,9.0,★☆☆☆☆,OK
014970,삼륭물산,,4215.0,327455,1.1,↓,4447.5,5348.5,42.37,-191.73,-247.39,581.79,359566189,0.98,49.0,★★★☆☆,OK
294090,이오플로우,,1490.0,0,,→,1490.0,1490.0,,-0.0,-0.0,1490.0,54930179,,,☆☆☆☆☆,Data Missing
083790,CG인바이츠,,809.0,267116,1.83,↑,900.55,1007.5,25.34,-55.71,-47.07,61.14,143541122,0.86,43.0,★★★☆☆,OK
049550,잉크테크,,3170.0,15236,1.27,↑,3063.75,3219.58,57.89,-6.71,-27.82,121.43,33289675,1.44,72.0,★★★★☆,OK
270520,앱튼,,3155.0,300248,0.36,↑,2664.45,1802.6,63.27,402.97,382.06,317.86,221489631,0.38,19.0,★☆☆☆☆,OK
122350,삼기,,1621.0,1400028,0.14,↓,1790.85,1401.17,37.2,109.3,149.09,292.93,1248185657,0.11,5.5,★☆☆☆☆,OK
111710,남화산업,,3010.0,38690,0.03,↓,4283.25,3923.25,13.62,-327.92,-151.89,415.0,89435860,0.01,0.5,★☆☆☆☆,OK
331740,아우토크립트,,6340.0,43565,1.32,↑,7023.0,10171.0,34.21,-992.81,-1081.64,535.0,7402541,1.0,50.0,★★★☆☆,OK
010280,아이티센엔텍,,4760.0,8014,0.27,↑,4653.5,5651.25,51.43,-177.9,-258.52,235.71,119292767,0.35,17.5,★☆☆☆☆,OK
214270,FSN,,1362.0,42155,0.38,↑,1354.75,1474.47,58.44,-13.4,-23.05,73.29,803796012,0.42,21.0,★★☆☆☆,OK
123420,위메이드플레이,,5930.0,13378,0.05,↓,6200.0,6547.0,41.27,-103.24,-103.17,377.86,177397355,0.04,2.0,★☆☆☆☆,OK
365660,레몬헬스케어,,4605.0,728722,,↓,,,32.75,-1136.41,-749.47,1898.21,-31701792,,,☆☆☆☆☆,Data Missing
241690,유니테크노,,2515.0,18433,0.39,→,2597.5,3027.58,38.27,-104.16,-119.43,124.29,175342900,0.34,17.0,★☆☆☆☆,OK
453860,에이에스텍,,9450.0,15211,1.31,↓,9880.5,11339.5,39.15,-367.09,-384.88,512.86,161871,1.17,58.5,★★★☆☆,OK
277880,티에스아이,,3090.0,15205,0.31,↑,3185.0,4096.17,38.78,-209.22,-250.47,145.36,145266877,0.28,14.0,★☆☆☆☆,OK
079810,APS이노베이션,,2855.0,38919,0.36,↑,2913.0,4057.33,44.0,-235.19,-293.31,165.0,114153505,0.36,18.0,★☆☆☆☆,OK
016250,SGC E&C,,12060.0,4259,0.54,↑,11951.0,13046.0,45.0,-169.05,-254.48,712.14,820173,0.64,32.0,★★☆☆☆,OK
136150,원일티엔아이,,7210.0,6131,0.19,↓,8581.0,12001.17,19.54,-1183.5,-1234.6,775.71,18167348,0.08,4.0,★☆☆☆☆,OK
094850,참좋은여행,,4335.0,32310,0.93,↑,4365.0,4662.42,36.65,-79.51,-84.12,176.07,159226965,0.79,39.5,★★☆☆☆,OK
059270,해성에어로보틱스,,5420.0,129506,1.61,↓,5718.5,7882.5,40.13,-558.37,-654.63,441.79,155441187,1.43,71.5,★★★★☆,OK
460940,피앤에스로보틱스,,4475.0,317028,3.74,↑,4444.5,6125.25,48.04,-336.65,-447.04,448.57,101800159,4.57,100.0,★★★★★,OK
039420,케이엘넷,,2620.0,28466,1.0,↓,2608.75,2739.42,46.79,-8.98,-19.96,91.07,907315982,1.27,63.5,★★★★☆,OK
140070,서플러스글로벌,,1625.0,140707,1.47,↑,1624.9,1962.68,46.02,-54.78,-74.17,94.71,442649873,1.79,89.5,★★★★★,OK
040160,누리플렉스,,4955.0,7318,0.23,↓,6246.75,10609.08,29.7,-1190.62,-1262.63,794.64,106861143,0.14,7.0,★☆☆☆☆,OK
408470,한패스,,5590.0,48467,0.97,↑,5646.0,8740.33,43.71,-681.07,-861.41,472.86,-3923684,0.94,47.0,★★★☆☆,OK
417790,트루엔,,5650.0,6207,0.33,↑,5980.0,6534.5,22.16,-247.76,-235.46,247.14,3068882,0.14,7.0,★☆☆☆☆,OK
216050,인크로스,,4925.0,60993,2.36,↑,4931.5,5579.83,41.85,-165.61,-193.46,213.93,9629616,2.27,100.0,★★★★★,OK
007820,엠엑스로보틱스,,2975.0,34668,0.44,↑,2824.25,3796.42,50.98,-145.28,-227.98,221.79,159473869,0.56,28.0,★★☆☆☆,OK
042110,에스씨디,,1224.0,2623993,0.57,↑,1161.2,1284.28,52.21,-1.08,-12.53,143.5,946538479,0.68,34.0,★★☆☆☆,OK
307870,비투엔,,794.0,266693,0.91,↓,941.7,1014.7,12.98,-60.74,-46.67,68.86,239367570,0.22,11.0,★☆☆☆☆,OK
333620,엔시스,,5350.0,12469,1.22,↓,5279.75,5838.58,49.43,-17.76,-71.44,284.29,40204971,1.6,80.0,★★★★☆,OK
215360,우리산업,,6400.0,5115,0.4,↑,6304.5,7387.0,51.87,-175.53,-243.2,295.71,96839006,0.52,26.0,★★☆☆☆,OK
067170,오텍,,2135.0,273766,0.21,↓,2575.25,2887.5,35.23,-160.48,-105.71,284.29,268163363,0.13,6.5,★☆☆☆☆,OK
010470,오리콤,,4850.0,6107,0.37,↑,4753.5,5134.5,60.34,-35.31,-68.51,129.07,167120063,0.4,20.0,★☆☆☆☆,OK
048910,대원미디어,,4620.0,35886,1.2,↑,4664.0,5456.42,42.62,-136.76,-178.64,215.0,97953803,1.17,58.5,★★★☆☆,OK
003310,대주산업,,1645.0,582605,0.43,↓,1656.0,2206.12,51.69,-74.73,-114.1,156.0,3005151215,0.46,23.0,★★☆☆☆,OK
099520,DGI,,1284.0,0,,→,1284.0,1284.0,,0.0,0.0,1284.0,93016398,,,☆☆☆☆☆,Data Missing
049480,오픈베이스,,1848.0,157504,0.14,↑,1861.45,2293.9,48.95,-86.82,-102.78,148.07,2119835874,0.15,7.5,★☆☆☆☆,OK
291650,압타머사이언스,,950.0,0,,→,925.3,1044.02,53.9,2.65,-5.46,367.64,81008100,,,☆☆☆☆☆,Data Missing
091590,남화토건,,4940.0,226542,0.12,↓,7618.5,5222.25,12.35,-228.93,288.85,1086.43,187848852,0.02,1.0,★☆☆☆☆,OK
